batch_size,best_rmse_results,body_dropout,confidence_gate_kendall_results,confidence_gate_spread_results,confidence_std_kendall_results,confidence_std_spread_results,epoch,layers_body,layers_router,load_distribution_lambda,lr,n_citizens,n_input,n_output,name,nbytes_results,power_entropy_results,rmse_results,router_dropout,speaker_entropy_results,specialization_lambda,train_time_results,verbose,width_body,width_router,alg
1024,2.0004733943468285,0.0603441710108462,0.0887882152541073,0.05692999,0.0730799483681212,0.5191054,167,6,1,0.6688547502321022,0.0029424683449953,18,9,1,protein,7566056,0.6412479281425476,1.5108217,0.2940041734874716,0.3771317720413208,0.8799045961306459,183.065510943532,0,143,353,moe
1024,2.322643354388962,0.1690385247240685,0.0564503476622936,0.14034387,0.0775009994641171,0.37655333,72,4,1,0.8731175804886534,0.0036105941135686,9,9,1,protein,1908348,0.5307010531425476,2.3995748,0.1026802347174821,0.2825178563594818,0.0,45.40125000476837,0,130,231,moe
1024,2.0481316525972555,0.3991050221011471,0.1594061104933379,0.08101659,0.0074904269725309,0.27908468,179,2,3,0.0,0.0039490075885254,24,9,1,protein,7136312,0.5321701526641845,2.2083447,0.3011296286218246,0.2402395486831665,0.4168280561314952,144.78341239504516,0,193,637,moe
1024,2.2168675078170015,0.2515448526966852,0.1168354918419127,0.20446101,-0.1411936564756198,0.59051394,109,6,1,0.6535937579655058,0.0023055534153621,4,9,1,protein,4746736,0.311087828874588,0.89692366,0.019320789005711,0.3938075602054596,0.5089508525052838,57.4299022462219,0,241,688,moe
1024,2.0178372762237546,0.3912835746215399,0.3476750669122141,0.19923969,-0.0961857168181656,0.025054568,138,8,4,0.051090337706773,0.0035361990322137,5,9,1,protein,7600480,0.5221665382385254,1.2253015,0.3546836351335884,0.6463586091995239,0.0,83.58171514235437,0,75,749,moe
1024,2.139974684757614,0.091563362605112,0.0802191174007595,0.14473206,0.0130665150379755,0.38761863,160,5,2,0.0,0.0033736566531277,7,9,1,protein,983908,0.1785792410373687,1.7770822,0.2523565664918956,0.3351205229759216,0.5107500612602357,92.87126647867262,0,79,242,moe
1024,2.027857851020603,0.2895692211443466,0.062281850872756,0.13925546,-0.0420258146474783,0.25002566,172,2,3,0.4977761611279998,0.0021932972455738,12,9,1,protein,4185648,0.4422965943813324,3.7502918,0.1235975349788903,4.797335506623313e-08,0.8340516966537778,94.45593349449337,0,269,258,moe
1024,2.7635012239941594,0.2453513054685698,0.2298278040587389,0.26216048,-0.0765224416009087,0.5723549,69,6,1,0.0,0.0038152958652141,3,9,1,protein,249332,0.5761089324951172,1.1005663,0.3849254814473195,0.5422586560249328,0.246253314544969,29.75293045863509,0,59,560,moe
1024,2.1323290277500533,0.2163172857124659,-0.0663970308959911,0.08746015,-0.1373144132210415,1.0020248,115,3,5,0.0,0.0026148976568682,4,9,1,protein,2299296,0.2499781310558319,2.147913,0.3086896334455795,0.4234839558601379,0.6430684665161952,49.51980580948293,0,241,154,moe
1024,1.520835698263645,0.0449541204210097,0.0306851998224055,0.17867623,-0.1529811876904086,1.2357085,183,5,3,0.13936577256015,0.0012922619067119,4,9,1,protein,7446360,0.4585322022438049,2.2239008,0.0535917565763647,0.4739385545253753,0.5686809833774852,85.15107997879386,0,293,481,moe
